Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
InekeSmeets;Intransitive;wentele-;"to be on top, to be the top; itrokommew wentelelu 'the highest of all';";;;;;;/wëntëlë/;wentele-
InekeSmeets;Noun;wentelli;rump.;;;;;;/wëntë??/;wentelli
InekeSmeets;Transitive;wententuku-;"see +wente-tuku-;";;;;;;/wëntënt?k?/;wententuku-
InekeSmeets;Adverb;wentetu;"on top;";;;;;;/wëntët?/;wentetu
InekeSmeets;Transitive;wentetuku-;"to put on top of; also wente-ntuku-; wenchetukuan myel tüfamew 'I will put honey on this';";;;;;;/wëntët?k?/;wentetuku-
InekeSmeets;Noun;wentxu;"man; wentrupüñeñ 'son (male child of a woman)'; wentruüñüm 'male bird'; pichiwentru 'young man';";;;;;;/wën???/;wentru
InekeSmeets;Intransitive;wentxu-;"to become a man; iñche fücha wentrun 'I am an adult, I have become a grown-up';";;;;;;/wën???/;wentru-
InekeSmeets;Intransitive;wentxuge-;"to be a man, to be macho;";;;;;;/wën????ë/;wentrunge-
InekeSmeets;Transitive;wentxutu-;"to have sexual intercourse with (a man);";;;;;;/wën???t?/;wentrutu-
InekeSmeets;Intransitive;wentxuw-;to resist.;;;;;;/wën???w/;wentruw-
InekeSmeets;Noun;wenu;"space above something, firmament, above; wenu ruka(mew) müpüyawüy 'he is flying around above the house'; wenuke mamüll 'above each tree'; wenu ashün 'the beauty of the firmament';";;;;;;/wën?/;wenu
InekeSmeets;Adverb;wenu az püle;"upwards, uphill;";;;;;;/wën? ?? pü’lë/;wenu ad püle
InekeSmeets;Intransitive;wenule-;"to be above; doy wenulelu 'the uppermost'.";;;;;;/wën?lë/;wenule-
InekeSmeets;Noun;wenumapu;"heaven;";;;;;;/wën?m?p?/;wenumapu
InekeSmeets;Noun;wenüy;"friend; also weniy (RR);";;;;;;/wënüj/;wenüy
InekeSmeets;Transitive;wenüyka-;to make friends with.;;;;;;/wënüjk?/;wenüyka-
InekeSmeets;Noun;wenüywen;"friends among each other;";;;;;;/wënüjwën/;wenüywen
InekeSmeets;Intransitive;wenüywenge-;"to be friends among/with each other;";;;;;;/wënüjwën?ë/;wenüywennge-
InekeSmeets;Intransitive;weñagkü-;"to get sad, to get homesick (for), to long for; wüñangkü- (MM); weñangküy ñi mapu 'he started to feel homesick for his country';";;;;;;/wë???kü/;weñangkü-
InekeSmeets;Intransitive;weñagküle-;"to feel grief, to be homesick, to be longing; weñangküley ñi mapumew 'he is homesick for his country, he is longing for his country';";;;;;;/wë???külë/;weñangküle-
InekeSmeets;Transitive;weñagkütu-;"to long for, to miss; weñangkütufiñ ñi püñeñ 'I miss my child'.";;;;;;/wë???küt?/;weñangkütu-
InekeSmeets;Noun;weñche;see wenche.;;;;;;/wë?t?ë/;weñche
InekeSmeets;Adverb;weñche;"more or less, not very, rather, a little; weñche kurüy 'it is rather black'; weñche peniefin 'I see it vaguely'.";;;;;;/wë?t?ë/;weñche
InekeSmeets;Transitive;weñcheñma-;see wenche-ñma-.;;;;;;/wë?t?hë?m?/;weñcheñma-
InekeSmeets;Transitive;weñcheñma-;"to discuss the life of; also wencheñma-; see wente.";;;;;;/wë?t?hë?m?/;weñcheñma-
InekeSmeets;Transitive;weñe-;"to steal; weñeñmaenew ñi mapu 'he stole my land from me';";;;;;;/wë?ë/;weñe-
InekeSmeets;Noun;weñefe;"thief;";;;;;;/wë?ëfë/;weñefe
InekeSmeets;Adjective;weñen;stolen.;;;;;;/wë?ën/;weñen
InekeSmeets;Intransitive;weñew-;"to run off, to go away;";;;;;;/wë?ëw/;weñew-
InekeSmeets;Adjective;wera;"bad (RR); cf. wesha.";;;;;;/wë’??/;wera
InekeSmeets;Adjective;wera;"rather/quite a lot, a great deal; wera kuyüm müley inaltu lafken 'there is a great deal of sand along the sea'; iñchiñ tayiñ mapumew rume wera pofrengey che 'in our country people are very poor'.";;;;;;/wë’??/;wera
InekeSmeets;Intransitive;wera-;"to get hurt, to get injured/damaged;";;;;;;/wë??/;wera-
InekeSmeets;Intransitive;werale-;"to hurt;";;;;;;/wë??lë/;werale-
InekeSmeets;Adjective;weran;"hurt; weran kawell 'an injured horse'.";;;;;;/wë??n/;weran
InekeSmeets;Transitive;werkü-;"to order, to send; iñche werkün ñi fotüm kiñe kawellu ngillamealu 'I sent my son to buy a horse';";;;;;;/wë?kü/;werkü-
InekeSmeets;Noun;werken;boss, messenger.;;;;;;/wë?kën/;werken
InekeSmeets;Adjective;wesa;"bad, badly; see wesha.";;;;;;/wë’s?/;wesa
InekeSmeets;Noun;wesakelu;"things, clothes, goods, merchandise; also weshakelu; probably derived from wesha.";;;;;;/wës?kël?/;wesakelu
InekeSmeets;Adjective;wesha;"bad, badly; weda ~ wesa ~ wera (RR); wisa ~ wisha (JM); wesha chengey 'he is a bad person'; eymi ta fill wisake sungu ta mekeymi 'yous are involved in all kind of bad things'; wesha ad niey 'he has bad manners';";;;;;;/wë’??/;wesha
InekeSmeets;Intransitive;wezazuam-;"to be in a bad way (unhappy, unhealthy);";;;;;;/wë?????m/;wedaduam-
InekeSmeets;Noun;wezaünun;"disgusting person, used as a term of abuse: bastard, son-of-a-bitch; also ünu-n;";;;;;;/wë??ün?n/;wedaünun
InekeSmeets;Intransitive;wesha azge-;"to be ugly;";;;;;;/wë’?? ???ë/;wesha adnge-
InekeSmeets;Intransitive;wesha antüge-;"to be bad weather;";;;;;;/wë’?? ?ntü?ë/;wesha antünge-
InekeSmeets;Transitive;weshaka-;"to treat someone badly;";;;;;;/wë??k?/;weshaka-
InekeSmeets;Transitive;weshalka-;"to do something badly, to treat someone badly;";;;;;;/wë??lk?/;weshalka-
InekeSmeets;Intransitive;weshalkale-;to be in a bad condition (broken down, in need of repair, ill-situated).;;;;;;/wë??lk?lë/;weshalkale-
InekeSmeets;Intransitive;weshale-;"to be bad, to be bad weather;";;;;;;/wë??lë/;weshale-
InekeSmeets;Intransitive;weshamiaw-;"to hang around making mischief;";;;;;;/wë??m??w/;weshamiaw-
InekeSmeets;Adverb;weshañma;"badly;";;;;;;/wë???m?/;weshañma
InekeSmeets;Intransitive;weshañmage-;"to be a bad person;";;;;;;/wë???m??ë/;weshañmange-
InekeSmeets;Intransitive;weshapi-;"to speak ill/badly of;";;;;;;/wë??p?/;weshapi-
InekeSmeets;Transitive;weshasugu-;"to abuse someone, to call someone names;";;;;;;/wë??s???/;weshasungu-
InekeSmeets;Intransitive;weshañmaw-;"to break down, to fall apart, to become a bad person;";;;;;;/wë???m?w/;weshañmaw-
InekeSmeets;Noun;wisakawün sugun;"dispute, quarrel in words;";;;;;;/w?s?k?wün s???n/;wisakawün sungun
InekeSmeets;Intransitive;wishañmawküle-;"to be broken/in pieces, to feel awful;";;;;;;/w????m?wkülë/;wishañmawküle-
InekeSmeets;Noun;weshakelu;"things, clothes, goods, merchandise; probably derived from wesha.";;;;;;/wë??kël?/;weshakelu
InekeSmeets;Transitive;wew-;"to earn, to win, to beat; yiñ wewel plata 'the money wep earned'; wewfiñ 'I earned it, I beat him';";;;;;;/wëw/;wew-
InekeSmeets;Intransitive;wewküle-;"to be winning;";;;;;;/wëwkülë/;wewküle-
InekeSmeets;Intransitive;wewge-;to be beaten.;;;;;;/wëw?ë/;wewnge-
InekeSmeets;Intransitive;wewpi-;"to make a speech/an oration;";;;;;;/wëwp?/;wewpi-
InekeSmeets;Noun;wewpife;orator.;;;;;;/wëwp?fë/;wewpife
InekeSmeets;Adverb;wewüla;"just (now); consists of we and wüla.";;;;;;/wëwü’l?/;wewüla
InekeSmeets;Transitive;weycha-;"to fight, to wage war on; petu weychayu 'we are at war with oneanother';";;;;;;/wëjt?h?/;weycha-
InekeSmeets;Noun;weychafe;"soldier, fighter;";;;;;;/wëjt?h?fë/;weychafe
InekeSmeets;Intransitive;weychale-;"to be at war;";;;;;;/wëjt?h?lë/;weychale-
InekeSmeets;Noun;weychan;"fight, war; konan weychanmew 'I will engage in the (political) struggle'.";;;;;;/wëjt?h?n/;weychan
InekeSmeets;Intransitive;weyel-;"to swim;";;;;;;/wëjël/;weyel-
InekeSmeets;Intransitive;weyelküle-;to be swimming.;;;;;;/wëjëlkülë/;weyelküle-
InekeSmeets;Intransitive;weyelno-;"to swim across;";;;;;;/wëjëlnö/;weyelno-
InekeSmeets;Transitive;weyelyenie-;"to swim with/carrying something;";;;;;;/wëjëljën?ë/;weyelyenie-
InekeSmeets;Intransitive;weyu-;"to leak out, to drain, to drip;";;;;;;/wëj?/;weyu-
InekeSmeets;Intransitive;weyule-;"to be draining/leaking; ti challa weyuliy 'the pot is leaking';";;;;;;/wëj?lë/;weyule-
InekeSmeets;Intransitive;weyuge-;to have a leak.;;;;;;/wëj??ë/;weyunge-
InekeSmeets;Transitive;wichar-;"to tear up; see witraf-.";;;;;;/w?t?h??/;wichar-
InekeSmeets;*;wichill;;;;;;;/w?t???/;wichill
InekeSmeets;Noun;wichillko;"creek; willkiko ~ willkilko (JM); witrullko (MM).";;;;;;/w?t???kö/;wichillko
InekeSmeets;Adverb;wichu;"apart, separately; Alfonso küdawkiy wichu iñchiumew 'Alfonso works on his own, apart from usp'; wichu amuley 'he goes on his own'; wichuke yenieyiñ makuñ 'wep carry the coats each apart';";;;;;;/w?t??/;wichu
InekeSmeets;Intransitive;wichu-;;;;;;;/w?t??/;wichu-
InekeSmeets;Transitive;wichul-;"to separate;";;;;;;/w?t??l/;wichul-
InekeSmeets;Intransitive;wichule-;"to be apart/separate; tüfa wichuley kakelumew 'this stands apart from the other ones'.";;;;;;/w?t??lë/;wichule-
InekeSmeets;Transitive;wichün-;"to twist, to turn round (MM); cf. wüchür- (JM);";;;;;;/w?t?ün/;wichün-
InekeSmeets;Transitive;wichünkameke- ti ge;see wichün-wichün-nie-.;;;;;;/w?t?hünk?mëkë t? ?ë/;wichünkameke- ti nge
InekeSmeets;Transitive;wichünwichünnie-;"to roll one's eyes; also wichün-ka-meke- ti nge.";;;;;;/w?t?ünw?t?ünn?ë/;wichünwichünnie-
InekeSmeets;Intransitive;wizi-;"to make pottery (JM); cf. wüdü-;";;;;;;/w???/;widi-
InekeSmeets;Noun;wizife;potter.;;;;;;/w???fë/;widife
InekeSmeets;Noun;wif;"length, strip, row, lengthwise, along; kiñe wif eluenew mapu 'he gave me a strip of land'; wif metawemew 'in a row of jars'; wif lewfü fentreyawüy che 'a lot of people walk along the river';";;;;;;/w?f/;wif
InekeSmeets;Intransitive;wif-;"to broaden, to spread out, to occupy the full length/width; wifpuy ti lewfü 'the river widens over there';";;;;;;/w?f/;wif-
InekeSmeets;Intransitive;wifküle-;"to be wide;";;;;;;/w?fkülë/;wifküle-
InekeSmeets;Transitive;wifkünu-;"to stretch out at full length; wifkünuwüy ti trewa 'the dog stretched himself out';";;;;;;/w?fkün?/;wifkünu-
InekeSmeets;Transitive;wifül-;"to zigzag; ti filu wifülüy 'the snake zigzagged'; wifülkülen kontuy rümemew 'he went zigzagging in the reed';";;;;;;/w?fül/;wifül-
InekeSmeets;Transitive;wifon-;"to soak;";;;;;;/w?fön/;wifon-
InekeSmeets;Transitive;wifontuku-;to dip in.;;;;;;/w?fönt?k?/;wifontuku-
InekeSmeets;Intransitive;wifül-;"to zizag; see wif.";;;;;;/w?fül/;wifül-
InekeSmeets;Intransitive;wikef-;"to break off; wikefüy ti tasa 'a piece broke off the cup';";;;;;;/w?këf/;wikef-
InekeSmeets;Intransitive;wikefküle-;"to be broken off; tasa wikefküley 'the cup has a piece missing'.";;;;;;/w?këfkülë/;wikefküle-
InekeSmeets;Intransitive;wikeñ-;"to whistle (birds, people, wind) (RR); cf. wükeñ-.";;;;;;/w?kë?/;wikeñ-
InekeSmeets;Transitive;wikür-;"to tear, to rip; wikürfiñ ti makuñ 'I tore the coat';";;;;;;/w?kü?/;wikür-
InekeSmeets;Transitive;wikürkantul-;to make silly faces at, to pull a face at (jeering).;;;;;;/w?kü?k?nt?l/;wikürkantul-
InekeSmeets;Transitive;wikürwüntu-;"to make silly faces at someone;";;;;;;/w?kü?wünt?/;wikürwüntu-
InekeSmeets;Adverb;wile;"tomorrow; cf. wüle.";;;;;;/w?lë/;wile
InekeSmeets;Noun;wili;nail.;;;;;;/w?l?/;wili
InekeSmeets;Noun;wilki;"thrush (bird); willki (JM).";;;;;;/w?lk?/;wilki
InekeSmeets;Noun;wilpa;"rope of peppers or garlic; wilpa trapi 'a rope of peppers';";;;;;;/w?lp?/;wilpa
InekeSmeets;Transitive;wilpa-;to thread, to string.;;;;;;/w?lp?/;wilpa-
InekeSmeets;Intransitive;wilüf-;"to gleam, to shine, to glitter, to sparkle (glass, mirror, silk, paper, stars); dewma wilüfniefin 'I have got it almost shiny'; wiyapun wangülen rume küme wilüfüy 'last night the stars sparkled'; wilüfüy ñi nge 'her eyes sparkled';";;;;;;/w?lüf/;wilüf-
InekeSmeets;Intransitive;wilüfküle-;"to be gleaming/shining/glittering/sparkling;";;;;;;/w?lüfkülë/;wilüfküle-
InekeSmeets;Transitive;wilüfül-;to make something gleam/shine/glitter/sparkle.;;;;;;/w?lüfül/;wilüfül-
InekeSmeets;*;wille-;;;;;;;/w??ë/;wille-
InekeSmeets;Intransitive;willekünu-;"to urinate;";;;;;;/w??ëkün?/;willekünu-
InekeSmeets;Noun;willeñ;"urine (JM); cf. wülleñ.";;;;;;/w??ë?/;willeñ
InekeSmeets;Noun;willi;"South;";;;;;;/w???/;willi
InekeSmeets;Noun;williche;people from the South.;;;;;;/w???t?ë/;williche
InekeSmeets;Noun;willki;"thrush (bird) (JM); cf. wilki;";;;;;;/w??k?/;willki
InekeSmeets;Noun;willkiko;"creek; also willkil-ko; cf. wichill-ko.";;;;;;/w??k?kö/;willkiko
InekeSmeets;Noun;willkilko;see willki-ko.;;;;;;/w??k?lkö/;willkilko
InekeSmeets;Intransitive;wim-;"to get used; dew wimün 'I already got used [to it]';";;;;;;/w?m/;wim-
InekeSmeets;Transitive;wimel-;"to make someone used to (-mew); also wim-üm-;";;;;;;/w?mël/;wimel-
InekeSmeets;Transitive;wimelka-;"to take much trouble making someone used to; also wim-üm-ka-;";;;;;;/w?mëlk?/;wimelka-
InekeSmeets;Transitive;wimtu-;"to get used to;";;;;;;/w?mt?/;wimtu-
InekeSmeets;Transitive;wimüm-;see wim-el-.;;;;;;/w?müm/;wimüm-
InekeSmeets;Transitive;wimümka-;"see wim-el-ka-;";;;;;;/w?mümk?/;wimümka-
InekeSmeets;Transitive;wima-;"to hit someone (with something flexible like a belt or a branch), to lash; añidüy ñi trawa wimamuetew kuri 'my skin pricked where the nettle had stung me'.";;;;;;/w?m?/;wima-
InekeSmeets;Noun;wimültu;"framework of sticks or bamboo on which straw and reed are fastened in order to make a thatched roof;";;;;;;/w?mült?/;wimültu
InekeSmeets;Intransitive;wimültu-;to make a framework.;;;;;;/w?mült?/;wimültu-
InekeSmeets;Intransitive;winol-;"to crawl;";;;;;;/w?nöl/;winol-
InekeSmeets;Intransitive;winolküle-;to be crawling in one direction.;;;;;;/w?nölkülë/;winolküle-
InekeSmeets;Noun;wigka;"stranger, a non-Mapuche, a white man who abuses the Mapuche people; pichike wingkaniey 'he has got a little bit of a wingka';";;;;;;/w??k?/;wingka
InekeSmeets;Intransitive;wigkaw-;to become estranged, to abandon Mapuche ways.;;;;;;/w??k?w/;wingkaw-
InekeSmeets;Noun;wigkul;hill, mountain.;;;;;;/w??k?l/;wingkul
InekeSmeets;Transitive;wigüz-;to drag along.;;;;;;/w??ü?/;wingüd-
InekeSmeets;Intransitive;wiño-;"to go back, to return; petu wiñolay 'he is not back yet';";;;;;;/w??ö/;wiño-
InekeSmeets;Transitive;wiñokintu-;"to look back;";;;;;;/w??ök?nt?/;wiñokintu-
InekeSmeets;Transitive;wiñotu-;to go back to, to go back for.;;;;;;/w??öt?/;wiñotu-
InekeSmeets;*;wira;;;;;;;/w???/;wira
InekeSmeets;Intransitive;wirakünuw-;"to adopt a position with the legs apart;";;;;;;/w???kün?w/;wirakünuw-
InekeSmeets;Intransitive;wirale-;to sit with the legs apart.;;;;;;/w???lë/;wirale-
InekeSmeets;Intransitive;wiraf-;"to gallop;";;;;;;/w???f/;wiraf-
InekeSmeets;Intransitive;wirafküle-;to be running at a gallop.;;;;;;/w???fkülë/;wirafküle-
InekeSmeets;Intransitive;wirar-;"to shout; wirarnieenew 'he is shouting at me';";;;;;;/w????/;wirar-
InekeSmeets;Transitive;wirarel-;to shout at (someone far away).;;;;;;/w????ël/;wirarel-
InekeSmeets;Intransitive;wirarwirarge-;"to be shouting all the time; wirarwirarngey ñi ngüman 'she was crying loudly';";;;;;;/w????w?????ë/;wirarwirarnge-
InekeSmeets;Transitive;wiri-;"to write, to draw a line/lines;";;;;;;/w???/;wiri-
InekeSmeets;Transitive;wiril-;"to write to;";;;;;;/w???l/;wiril-
InekeSmeets;Transitive;wirilka-;"to make someone write;";;;;;;/w???lk?/;wirilka-
InekeSmeets;Noun;wirin;"line; tüfa wirinlonko 'that [is] a parting (in the hair)'.";;;;;;/w???n/;wirin
InekeSmeets;Noun;wirko;"pile;";;;;;;/w??kö/;wirko
InekeSmeets;Transitive;wirkol-;"to pile up, to heap up;";;;;;;/w??köl/;wirkol-
InekeSmeets;Intransitive;wirkole-;"to be piled up, to be cramped; femngechi feyta doy pichin mapu wirkolelayiñ 'now wep are no longer crowded on a small piece of land'.";;;;;;/w??kölë/;wirkole-
InekeSmeets;Intransitive;wirwir-;"to squeal (pigs), to squeak (new chairs); wirwirüy sañwe 'the pig squealed'.";;;;;;/w??w??/;wirwir-
InekeSmeets;Adjective;wisa;"bad, badly (JM); also wisha; cf. wesha.";;;;;;/w?’s?/;wisa
InekeSmeets;Adjective;wisha;see wisa.;;;;;;/w?’??/;wisha
InekeSmeets;Intransitive;wita-;"to beat, to pulse, to throb; petu witay tañi kuwü 'my hand is throbbing';";;;;;;/w?t?/;wita-
InekeSmeets;Intransitive;witale-;to be beating, to be throbbing.;;;;;;/w?t?lë/;witale-
InekeSmeets;Intransitive;witxa-;"to stand up, to get up; iñche witran epe rangi antü 'I got up just before noon'; kom anüleyiñ welu iñche witran yemeal ko 'wep were all seated but I got up to fetch water'; witrange! 'get up!'; witrawitray 'they are standing';";;;;;;/w????/;witra-
InekeSmeets;Transitive;witxakünu-;"to put straight and leave it straight;";;;;;;/w????kün?/;witrakünu-
InekeSmeets;Intransitive;witxakünuw-;"to get up and stay put, to come to a stand still; witrakünuwnge! 'get up and stand still!'; iñche trekalefun, perumen fentren che, fey witrakünuwün '[while] I was walking, I suddenly saw a lot of people [and] then I stopped';";;;;;;/w????kün?w/;witrakünuw-
InekeSmeets;Transitive;witxal-;"to make someone get up;";;;;;;/w????l/;witral-
InekeSmeets;Intransitive;witxale-;"to be standing up;";;;;;;/w????lë/;witrale-
InekeSmeets;Noun;witxanalwe;raised soul (demon). Witches (kalku) can raise the spirit of the dead and transform it into a witranalwe, a tall, well dressed, usually male, apparition with sparkling eyes. The witranalwe leaves a bad smell behind, see also text 1.;;;;;;/w????n?lwë/;witranalwe
InekeSmeets;Transitive;witxañpüram-;"to put straight; epuñma witrañpüramfiyu tüfachi mesa 'the two of us wed put this table straight';";;;;;;/w?????pü??m/;witrañpüram-
InekeSmeets;Transitive;witxañmanie-;"to stand up/to stop next to someone;";;;;;;/w?????m?n?ë/;witrañmanie-
InekeSmeets;Intransitive;witxawitxatu-;"to get up and sit down again;";;;;;;/w????w????t?/;witrawitratu-
InekeSmeets;Transitive;witxa-;"to pull, to draw; witraniengen 'I am being pulled';";;;;;;/w????/;witra-
InekeSmeets;Transitive;witxanentu-;"to pull out;";;;;;;/w????nënt?/;witranentu-
InekeSmeets;Transitive;witxantuku-;"to pull in;";;;;;;/w????nt?k?/;witrantuku-
InekeSmeets;Transitive;witxatu-;"to pull, to draw, to lead someone by the arm/hand; witrayuwyu 'wed walked arm in arm'; witratunien ñi trewa 'I keep my dog on the leash'.";;;;;;/w????t?/;witratu-
InekeSmeets;Transitive;witxaf-;"to tear (up), to slice; witraffiñ ti koral 'I tore the fence' (in order to get through); pürüm mekiy ñi witrafkan ilo 'they were immediately busy cutting the meat up';";;;;;;/w????f/;witraf-
InekeSmeets;Intransitive;witxafküle-;to be torn.;;;;;;/w????fkülë/;witrafküle-
InekeSmeets;Noun;witxal;"warp, loom;";;;;;;/w????l/;witral
InekeSmeets;Noun;witxawitxalwe;"one of the two vertical posts which make up the side of the framework of a loom;";;;;;;/w????w????lwë/;witrawitralwe
InekeSmeets;Transitive;witxal-;"to form the warp, to weave; ti füw witralngey 'the wool was wound to form the warp';";;;;;;/w????l/;witral-
InekeSmeets;Intransitive;witxalge-;to have a loom.;;;;;;/w????l?ë/;witralnge-
InekeSmeets;Noun;witxan;"visit, visitor; kiñe witran men 'I have got one visitor';";;;;;;/w????n/;witran
InekeSmeets;Intransitive;witxanma-;"to get a visitor/ visitors, to visit; witranmamefin 'I went to pay him a visit'; witranmapaenew 'they came to visit me'; witranmaniepan ñi ñuke 'I am visiting my mother'; witranmaniepaenew 'she is visiting me';";;;;;;/w????nm?/;witranma-
InekeSmeets;Intransitive;witxange-;"to pay a visit; witranngepun tañi lamngenmu 'I paid my brother a visit'.";;;;;;/w????n?ë/;witrannge-
InekeSmeets;Intransitive;witxor-;"to hiccup, to hiccough;";;;;;;/w???ö?/;witror-
InekeSmeets;Intransitive;witxorküle-;to have the hiccups.;;;;;;/w???ö?külë/;witrorküle-
InekeSmeets;Intransitive;witxu-;"to stream, to throw; witruy ko 'the water streamed';";;;;;;/w????/;witru-
InekeSmeets;Intransitive;witxuamule-;"to be streaming;";;;;;;/w?????m?lë/;witruamule-
InekeSmeets;Transitive;witxuko-;"to throw water on;";;;;;;/w????kö/;witruko-
InekeSmeets;Intransitive;witxule-;"to be streaming;";;;;;;/w????lë/;witrule-
InekeSmeets;Noun;witxun;"stream;";;;;;;/w????n/;witrun
InekeSmeets;Intransitive;witxunaq-;"to flow down;";;;;;;/w????n?q/;witrunag-
InekeSmeets;Transitive;witxunentu-;"to throw out;";;;;;;/w????nënt?/;witrunentu-
InekeSmeets;Noun;witxuwe;sling.;;;;;;/w????wë/;witruwe
InekeSmeets;Intransitive;witxuwitxuge-;"to be streaming;";;;;;;/w????w?????ë/;witruwitrunge-
InekeSmeets;Noun;witxullko;creek cf. wichill.;;;;;;/w?????kö/;witrullko
InekeSmeets;Noun;witxur;tendon (RR), back of the knee (JM).;;;;;;/w?????/;witrur
InekeSmeets;Adverb;wiya;"yesterday;";;;;;;/w?j?/;wiya
InekeSmeets;Noun;wiyatxafiya;yesterday evening.;;;;;;/w?j????f?j?/;wiyatrafiya
InekeSmeets;*;wiyo;;;;;;;/w?jö/;wiyo
InekeSmeets;Noun;wiyollollo;crown (head, tree).;;;;;;/w?jö?ö?ö/;wiyollollo
InekeSmeets;Noun;wiyologko;"crown (head);";;;;;;/w?jölö?kö/;wiyolongko
InekeSmeets;Noun;wiyu;little bird with a white crest.;;;;;;/w?j?/;wiyu
InekeSmeets;Intransitive;wiyü-;"to get dizzy, to get sick (JM); cf. wüyü-;";;;;;;/w?jü/;wiyü-
InekeSmeets;Transitive;wiyül-;"to make someone dizzy;";;;;;;/w?jül/;wiyül-
InekeSmeets;Intransitive;wiyüle-;to be dizzy, to be sick.;;;;;;/w?jülë/;wiyüle-
InekeSmeets;Intransitive;wiyülogkome-;"to be dizzy;";;;;;;/w?jülö?kömë/;wiyülongkome-
